Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-30 09:17:08.323][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1896406284, vt=2/96, sts=43471/48394800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:51:06.351][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=141621572, vt=2/96, sts=6915/231825600/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:03:45.305][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 472B, age=900572428, vt=2/96, sts=9336/28965651/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:11:35.898][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 472B, age=1371167803, vt=2/96, sts=12848/71564462/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:22:54.699][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 472B, age=2049962243, vt=2/96, sts=18730/131677278/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:29:27.437][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 472B, age=-1852262330, vt=2/96, sts=22257/167785239/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:27:18.617][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14296) ps rtp packet 472B, age=-1925066317, vt=2/96, sts=16278/129078095/0x278a00c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:07:02.546][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=-236102956, vt=2/96, sts=50167/49053600/0x283c304, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:18:01.910][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14240) ps rtp packet 1404B, age=423260460, vt=2/96, sts=53696/109321200/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:08:51.931][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-821692426, vt=2/96, sts=33439/33789600/0x283a501, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:19:18.264][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=-765156330, vt=2/96, sts=6422/7146000/0x283a506, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:21:58.932][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-604487822, vt=2/96, sts=20328/21560400/0x283a506, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 12:14:38.528][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14744) ps rtp packet 321B, age=1165172721, vt=2/96, sts=49778/49453201/0x2836408, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 13:06:39.760][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14744) ps rtp packet 321B, age=-8562432, vt=2/96, sts=837/330440401/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:29:07.586][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-370148988, vt=2/96, sts=16895/94942800/0x283c80f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:05:41.807][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-955795173, vt=2/96, sts=38022/59486400/0x283a505, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:13:57.488][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1155089361, vt=2/96, sts=6916/3949200/0x27f670f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:26:40.891][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=-391679700, vt=2/96, sts=57032/72342001/0x27f670f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:31:48.333][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=-84242938, vt=2/96, sts=64820/100022405/0x27f670f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:03:49.982][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=447476890, vt=2/96, sts=3369/2300401/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:35:37.478][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1939995502, vt=2/96, sts=38492/173948400/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:42:45.874][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-441150572, vt=2/96, sts=43899/22150800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:03:52.484][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-564473195, vt=2/96, sts=9852/25956000/0x2834c09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:05:16.032][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-480916419, vt=2/96, sts=12824/33404670/0x2834c09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:07:05.980][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-370984304, vt=2/96, sts=16528/43189200/0x2834c09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:09:55.296][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-201662028, vt=2/96, sts=22659/58525200/0x2834c09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:10:18.281][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-178673335, vt=2/96, sts=23501/60562800/0x2834c09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:10:41.984][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-154969241, vt=2/96, sts=24342/62798400/0x2834c09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:52:03.834][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1968081700, vt=2/96, sts=30444/28674001/0x2836401, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:52:54.678][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1917245793, vt=2/96, sts=35645/33188417/0x2836401, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:54:11.878][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1840037626, vt=2/96, sts=43357/40125600/0x2836401, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:59:00.573][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1551348855, vt=2/96, sts=5716/66096102/0x2836401, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:49:08.226][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=1456295459, vt=2/96, sts=0/0/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:51:10.390][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=1578473155, vt=2/96, sts=12405/10972806/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:11:19.082][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-1507801407, vt=2/96, sts=9816/119721601/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:15:24.114][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1262772376, vt=2/96, sts=33320/141807600/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:22:16.357][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-850534147, vt=2/96, sts=8227/178916401/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:24:54.073][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-692816244, vt=2/96, sts=23486/193086006/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:27:27.204][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-539679952, vt=2/96, sts=40143/206848815/0x2838802, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:30:49.040][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-337862174, vt=2/96, sts=61146/225036000/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:16:32.520][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1889342478, vt=2/96, sts=22508/22737600/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:20:18.408][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1663446277, vt=2/96, sts=39836/43048800/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:29:24.535][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 321B, age=-1117326811, vt=2/96, sts=10848/92199604/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:30:38.190][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1043667691, vt=2/96, sts=16431/98841600/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:35:43.261][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 321B, age=-738602623, vt=2/96, sts=33167/126284401/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:09:35.111][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=1293260406, vt=2/96, sts=0/0/0x26d2408, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:10:27.729][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=1345878784, vt=2/96, sts=1186/4741110/0x26d2408, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:58:55.555][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1055719846, vt=2/96, sts=0/0/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:02:21.883][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-849388410, vt=2/96, sts=21970/18507600/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:06:54.022][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-577240600, vt=2/96, sts=50288/42825600/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:17:00.229][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=28966582, vt=2/96, sts=48600/97387207/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:24:19.456][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=468176712, vt=2/96, sts=28880/136998000/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:27:27.635][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=656372072, vt=2/96, sts=48631/153997470/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:28:02.656][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=691380577, vt=2/96, sts=52329/157150806/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:32:26.895][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=955630385, vt=2/96, sts=14140/180918000/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:15:59.436][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 1404B, age=-545617863, vt=2/96, sts=0/0/0x283880b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:21:53.641][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-191410627, vt=2/96, sts=15280/31885200/0x283880b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:22:35.385][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-149678918, vt=2/96, sts=24676/35647200/0x283880b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:25:49.498][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=44435139, vt=2/96, sts=3019/52970427/0x283880b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:26:52.994][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=107941924, vt=2/96, sts=17845/58831200/0x283880b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:29:53.300][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=288234551, vt=2/96, sts=61698/75056400/0x283880b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:34:40.951][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 563B, age=575886334, vt=2/96, sts=7778/100944000/0x283880b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-06 12:44:20.947][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=1155880081, vt=2/96, sts=31720/153140401/0x283880b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-06 16:38:52.790][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1952133186, vt=2/96, sts=0/0/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:42:21.629][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1743306205, vt=2/96, sts=15666/18889200/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:49:54.332][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1985557684, vt=2/96, sts=9226/8802000/0x278a007, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:28:51.160][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1421723790, vt=2/96, sts=0/0/0x2838806, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:06:37.272][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-1997067238, vt=2/96, sts=31943/27356423/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:09:20.926][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1833412214, vt=2/96, sts=48421/42040809/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:19:06.293][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-1248058416, vt=2/96, sts=40265/94669201/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:24:44.946][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-909387222, vt=2/96, sts=4314/125056826/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:26:32.528][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-801809334, vt=2/96, sts=13799/134866800/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:27:03.894][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-770450747, vt=2/96, sts=16453/137599201/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:31:31.102][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-503237310, vt=2/96, sts=39204/161420401/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:39:39.107][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-15225029, vt=2/96, sts=16634/205459202/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:40:36.577][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=42243521, vt=2/96, sts=21430/210650400/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:41:55.094][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=120758231, vt=2/96, sts=28507/217821600/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:43:19.669][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=205331407, vt=2/96, sts=36196/225536401/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:47:18.337][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=443998406, vt=2/96, sts=55138/246657600/0x283640e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:56:12.534][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=283219488, vt=2/96, sts=40008/57945600/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:59:27.249][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=477941029, vt=2/96, sts=29603/75470400/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:07:31.368][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=962069003, vt=2/96, sts=36008/119041200/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:14:15.623][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=1366313201, vt=2/96, sts=19446/155426400/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:15:26.890][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 321B, age=1437579862, vt=2/96, sts=39613/161838001/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:18:41.323][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=1632021007, vt=2/96, sts=29344/179330400/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:19:05.963][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=1656658843, vt=2/96, sts=36453/181555560/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:22:46.846][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 321B, age=1877534503, vt=2/96, sts=33629/201413161/0x2838805, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:30:19.128][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1965141572, vt=2/96, sts=0/0/0x2838809, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 16:49:32.040][Trace][16984][v03xgx18] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-812241057, vt=2/96, sts=58901/103590000/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-10-27 20:58:52.318][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=49249785, vt=2/96, sts=14134/20883600/0x283c405, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:03:09.463][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14184) ps rtp packet 321B, age=-138244552, vt=2/96, sts=11891/15876006/0x2836606, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:46:59.339][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14184) ps rtp packet 321B, age=-1803346898, vt=2/96, sts=31500/252568787/0x2836606, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:34:06.697][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=329050817, vt=2/96, sts=6469/9324000/0x283df04, muxer (nil) lost_rate:00% req_id:
[2023-10-30 08:52:09.343][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=897908839, vt=2/96, sts=0/0/0x26d7e08, muxer (nil) lost_rate:00% req_id:
[2023-10-30 08:56:54.282][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=1182837692, vt=2/96, sts=11449/25470000/0x26d7e08, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:03:28.889][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=1577447051, vt=2/96, sts=25890/60937470/0x26d7e08, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:58:12.028][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14808) ps rtp packet 1404B, age=565626291, vt=2/96, sts=0/0/0x26d7e08, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:46:54.751][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-180809297, vt=2/96, sts=0/0/0x2834b06, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:50:42.276][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 762B, age=46725384, vt=2/96, sts=7539/20596320/0x2834b06, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:52:02.324][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 937B, age=126760177, vt=2/96, sts=11838/27761850/0x2834b06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:00:23.801][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1331487659, vt=2/96, sts=0/0/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 02:01:15.840][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1279459500, vt=2/96, sts=1155/4654710/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:02:26.539][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1208749839, vt=2/96, sts=2889/11024190/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:05:59.327][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-995966006, vt=2/96, sts=8092/30179610/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:07:09.518][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-925779461, vt=2/96, sts=9519/36502290/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:09:30.427][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-784859232, vt=2/96, sts=12675/49122360/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:12:04.071][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-631221237, vt=2/96, sts=16016/62985510/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:14:57.268][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-458017833, vt=2/96, sts=19733/78556230/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:15:33.707][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-421593004, vt=2/96, sts=20530/81787770/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:16:10.151][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-385143178, vt=2/96, sts=21415/85120290/0x283ff0e, muxer (nil) lost_rate:00% req_id:
