Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-03 15:57:31.133][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=-1803628684, vt=2/96, sts=57632/94737330/0x283e206, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:59:36.331][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 1404B, age=-1678432922, vt=2/96, sts=2650/7462800/0x26d7e0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:23:42.756][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-232005462, vt=2/96, sts=15078/17971200/0x283df07, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 16:28:09.099][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=34338777, vt=2/96, sts=35389/41943600/0x283df07, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 16:34:08.262][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=393496596, vt=2/96, sts=62218/74239201/0x283df07, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:37:06.622][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=571866301, vt=2/96, sts=1297/90288000/0x283df07, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:09:12.388][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 321B, age=-1797337977, vt=2/96, sts=12208/25666210/0x2834b03, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:16:25.183][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 566B, age=-1364543160, vt=2/96, sts=28313/64100700/0x2834b03, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:56:25.063][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1035326375, vt=2/96, sts=0/0/0x26d7e0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:10:09.637][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 321B, age=1164942326, vt=2/96, sts=16910/26445608/0x26d3a06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:14:17.262][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=1412558283, vt=2/96, sts=23223/54554400/0x26d7e0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:19:08.026][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=1703334186, vt=2/96, sts=35767/81072010/0x26d7e0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:20:07.682][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=1762989021, vt=2/96, sts=38687/86644810/0x26d7e0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:25:15.001][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=2070305893, vt=2/96, sts=51051/113788800/0x26d7e0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:43:02.571][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 1404B, age=-1157087553, vt=2/96, sts=13624/22309200/0x26d3a06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:44:32.087][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 1404B, age=-1067571565, vt=2/96, sts=18230/30358800/0x26d3a06, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:10:43.249][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=879076969, vt=2/96, sts=0/0/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:15:05.153][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=1140981559, vt=2/96, sts=13029/23536800/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:18:00.244][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=1316062344, vt=2/96, sts=22166/39247470/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:19:25.948][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=1401781812, vt=2/96, sts=26696/47023200/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:21:48.047][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 472B, age=1543878252, vt=2/96, sts=34212/59738403/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:33:56.348][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-2022789432, vt=2/96, sts=0/0/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:36:56.146][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1842991223, vt=2/96, sts=9311/16178400/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:38:30.103][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-1749032489, vt=2/96, sts=14210/24624360/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 14:59:09.583][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=491750255, vt=2/96, sts=0/0/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:10:30.290][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=1172456593, vt=2/96, sts=0/0/0x283e204, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:44:29.777][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 1404B, age=-1083019873, vt=2/96, sts=0/0/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:51:20.784][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 321B, age=-672008606, vt=2/96, sts=16529/36360008/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:00:58.027][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 321B, age=-94781275, vt=2/96, sts=37538/88704003/0x2e4a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:16:24.572][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 321B, age=831772589, vt=2/96, sts=5473/7038001/0x2e4a008, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:25:23.352][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14092) ps rtp packet 1404B, age=675585867, vt=2/96, sts=0/0/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:25:46.443][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=698669800, vt=2/96, sts=1663/2037870/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:26:32.603][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14092) ps rtp packet 1404B, age=744833535, vt=2/96, sts=4425/6242400/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:31:14.574][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1026804894, vt=2/96, sts=17470/31561200/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:39:26.271][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1518502446, vt=2/96, sts=43907/75834002/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:40:35.079][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14092) ps rtp packet 1404B, age=1587316611, vt=2/96, sts=47739/82026000/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:45:13.626][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1865853246, vt=2/96, sts=64817/107136000/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:47:10.205][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1982437262, vt=2/96, sts=6695/117608400/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:47:55.580][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=2027806621, vt=2/96, sts=9436/121712400/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:12:37.206][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=-785521726, vt=2/96, sts=20601/12992401/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:15:51.598][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-591137444, vt=2/96, sts=51661/30481200/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:17:29.789][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-492956041, vt=2/96, sts=1752/39326400/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:18:18.877][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=-443853508, vt=2/96, sts=9564/43740001/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:19:57.445][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1245B, age=-345282235, vt=2/96, sts=25170/52614000/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:23:06.624][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-156113609, vt=2/96, sts=55297/69642000/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:24:44.812][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=-57914963, vt=2/96, sts=5363/78465601/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 18:27:36.040][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=113311690, vt=2/96, sts=32443/93884400/0x2836a06, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:18:23.893][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1326590763, vt=2/96, sts=0/0/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:18:45.646][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=1348328666, vt=2/96, sts=833/1868401/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:27:39.886][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1187617045, vt=2/96, sts=19631/14439600/0x2836807, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:28:00.135][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1207866248, vt=2/96, sts=21290/16362006/0x2836807, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:57:41.077][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 472B, age=1598863375, vt=2/96, sts=13378/14000406/0x283e208, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:15:58.151][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-1599019868, vt=2/96, sts=20350/112446000/0x283e208, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 14:31:43.989][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-653187621, vt=2/96, sts=60236/197593200/0x283e208, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:40:50.532][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-106645155, vt=2/96, sts=16170/246729600/0x283e208, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:13:56.858][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1348B, age=-205217369, vt=2/96, sts=13924/21250800/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:22:15.114][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=293041297, vt=2/96, sts=44746/66031200/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 19:51:18.911][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1341855134, vt=2/96, sts=31/0/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:03:39.898][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=2082857968, vt=2/96, sts=3574/66595306/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:05:32.921][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-2099096736, vt=2/96, sts=22576/76812466/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:11:00.798][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1771211949, vt=2/96, sts=17562/106300336/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:12:31.729][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1680285299, vt=2/96, sts=37541/114557566/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:21:40.475][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1131532714, vt=2/96, sts=29218/163946596/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:23:09.527][Trace][15461][05e2sz9c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1042491968, vt=2/96, sts=57763/171904846/0x26d230b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:01:10.300][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=1720095526, vt=2/96, sts=26327/494107471/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:24:40.839][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=-1164342826, vt=2/96, sts=8204/621050671/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:25:20.376][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=-1124803972, vt=2/96, sts=24262/624611341/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:50:51.832][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=406645664, vt=2/96, sts=56347/762437071/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:59:16.483][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=911293507, vt=2/96, sts=62785/807854670/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:12:07.717][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1682537510, vt=2/96, sts=48279/877266270/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:24:48.326][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=-1851823261, vt=2/96, sts=12345/945543870/0x2e8e401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:30:27.690][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14404) ps rtp packet 1404B, age=-1512455302, vt=2/96, sts=0/0/0x26d6102, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:32:59.889][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14436) ps rtp packet 1404B, age=-1360266544, vt=2/96, sts=6236/13675770/0x26d6102, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:38:33.184][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14436) ps rtp packet 1404B, age=-1026954050, vt=2/96, sts=19862/43613910/0x26d6102, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:39:53.336][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14404) ps rtp packet 1404B, age=-946812724, vt=2/96, sts=23246/50837220/0x26d6102, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:41:37.848][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-842299723, vt=2/96, sts=27573/60229440/0x26d6102, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:56:58.682][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14436) ps rtp packet 1404B, age=78537051, vt=2/96, sts=64018/143126730/0x26d6102, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:01:42.355][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-26409368, vt=2/96, sts=0/0/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:05:58.676][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=229912239, vt=2/96, sts=5291/22970610/0x283e80c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 00:30:40.613][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1093B, age=1711849185, vt=2/96, sts=31182/154781370/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:33:30.553][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1881789336, vt=2/96, sts=33943/170042310/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:34:58.549][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1135B, age=1969784841, vt=2/96, sts=35513/177971760/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:41:57.972][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-1905759842, vt=2/96, sts=42544/215738550/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:47:13.594][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1241B, age=-1590137313, vt=2/96, sts=48048/244134720/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:49:58.230][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-1425500873, vt=2/96, sts=50811/258959700/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 00:56:53.692][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-1010039025, vt=2/96, sts=58036/296340930/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:09:39.938][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1191B, age=-243793517, vt=2/96, sts=4526/365288760/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:10:44.351][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-179380148, vt=2/96, sts=5609/371103480/0x283e80c, muxer (nil) lost_rate:00% req_id:
[2023-11-01 19:59:25.229][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1177984173, vt=2/96, sts=0/0/0x2836c01, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:00:10.955][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 472B, age=-1132257224, vt=2/96, sts=3048/4046401/0x2836c01, muxer (nil) lost_rate:00% req_id:
[2023-11-01 20:05:39.162][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-804060797, vt=2/96, sts=23931/33552270/0x2836c01, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:12:40.255][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1827103269, vt=2/96, sts=11233/2696425/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:15:15.658][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1982514879, vt=2/96, sts=64925/16736405/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:18:55.427][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-2092687629, vt=2/96, sts=9373/36529200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:21:33.939][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-1934180899, vt=2/96, sts=63901/50756415/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:40:19.730][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-808396212, vt=2/96, sts=57257/152110801/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:58:32.677][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 859B, age=284565501, vt=2/96, sts=22097/250426800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:09:52.492][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=964380284, vt=2/96, sts=32536/311612400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:16:50.351][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1382231351, vt=2/96, sts=40680/349264800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:17:51.930][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1443819681, vt=2/96, sts=62024/354776413/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:39:01.008][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1582081117, vt=2/96, sts=44585/468986411/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:42:10.165][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1392917511, vt=2/96, sts=44608/485982000/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:55:26.300][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-596778436, vt=2/96, sts=52452/557647200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:07:06.356][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1182B, age=103273171, vt=2/96, sts=6551/620636400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:09:13.580][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=230499071, vt=2/96, sts=42345/632084401/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:12:27.513][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=424418150, vt=2/96, sts=39055/649591203/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:14:15.336][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=532258683, vt=2/96, sts=10779/659300401/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 01:15:21.369][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=598287677, vt=2/96, sts=34129/665247600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:21:15.511][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=952422261, vt=2/96, sts=27156/697114800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:25:49.187][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1226108816, vt=2/96, sts=55681/721706413/0xd4c10f, muxer (nil) lost_rate:00% req_id:
