Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-02 13:45:41.748][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1436336117, vt=2/96, sts=4753/701128805/0x27f2d04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:48:04.689][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1293389271, vt=2/96, sts=10494/714024000/0x27f2d04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:49:21.202][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1216878662, vt=2/96, sts=13420/720910800/0x27f2d04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:51:06.799][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1111279899, vt=2/96, sts=17746/730414804/0x27f2d04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 14:54:20.826][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1612223022, vt=2/96, sts=0/0/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:00:57.483][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1215571526, vt=2/96, sts=30101/35676000/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:01:19.479][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1193570552, vt=2/96, sts=32105/37659606/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:02:27.726][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 288B, age=-1125317797, vt=2/96, sts=37607/43794000/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:07:24.410][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-828641918, vt=2/96, sts=57182/70210800/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:12:13.953][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-539093515, vt=2/96, sts=3534/95936404/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:15:19.093][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-353958759, vt=2/96, sts=10245/112597470/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:18:09.449][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-183595417, vt=2/96, sts=15633/127951200/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:26:02.992][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=289948904, vt=2/96, sts=28480/170546405/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:28:19.052][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=425997809, vt=2/96, sts=32857/182800802/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:29:04.228][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=471173863, vt=2/96, sts=34266/186847203/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:32:18.080][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=665031789, vt=2/96, sts=40550/204346800/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:39:02.855][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=1069804465, vt=2/96, sts=54458/240699610/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:41:33.723][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1220678821, vt=2/96, sts=59434/254282400/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:43:09.911][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=1316863380, vt=2/96, sts=62506/262897201/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:50:13.274][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1740229079, vt=2/96, sts=9623/301114800/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:52:12.414][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1859369921, vt=2/96, sts=12860/311806800/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:00:25.591][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-1942420394, vt=2/96, sts=12785/15638400/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 16:07:05.962][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-1542058003, vt=2/96, sts=28413/51660000/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:15:05.749][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-1062271136, vt=2/96, sts=53432/95137200/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:16:24.444][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-983571308, vt=2/96, sts=20754/17182800/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:17:15.451][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-932559302, vt=2/96, sts=2704/447573600/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:20:44.439][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-723578797, vt=2/96, sts=40752/40269600/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:23:39.406][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-548604905, vt=2/96, sts=21905/481654800/0x274a40c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:25:29.148][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-438882770, vt=2/96, sts=36193/150940800/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:26:12.372][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1218B, age=-395639150, vt=2/96, sts=38403/154861200/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:29:01.854][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-226156822, vt=2/96, sts=44038/170082000/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:29:24.951][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=-203060396, vt=2/96, sts=61577/87098408/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:31:29.255][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-78762621, vt=2/96, sts=64470/98337600/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:34:57.061][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=129038825, vt=2/96, sts=3405/117054000/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:35:41.239][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=173228213, vt=2/96, sts=4293/121003200/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:41:45.948][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 321B, age=537926516, vt=2/96, sts=47233/154173601/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:46:17.504][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=809491239, vt=2/96, sts=8925/178297200/0x27f6705, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:46:41.253][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=833229649, vt=2/96, sts=13807/265420800/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:54:39.278][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1311259413, vt=2/96, sts=20648/33184800/0x283c50b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:20:40.398][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-2117547389, vt=2/96, sts=0/0/0x283640d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:15:46.171][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 1404B, age=-201710443, vt=2/96, sts=29211/69361200/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:17:01.492][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-126388099, vt=2/96, sts=57641/71078403/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:19:08.317][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 1404B, age=429185, vt=2/96, sts=242/88542000/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:22:39.925][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1180B, age=212026354, vt=2/96, sts=6936/70570800/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:23:12.077][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=244196693, vt=2/96, sts=25163/104428800/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:24:48.532][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=340642219, vt=2/96, sts=30768/80830800/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:30:32.234][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=684350795, vt=2/96, sts=13272/144025210/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:33:02.236][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=834349200, vt=2/96, sts=53555/157525480/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:37:02.279][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1074380196, vt=2/96, sts=48733/147078000/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:43:36.608][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=1468711720, vt=2/96, sts=28770/214639200/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:45:06.628][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=1558746906, vt=2/96, sts=53623/222735600/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:46:03.365][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1615472620, vt=2/96, sts=11258/196703986/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:47:25.465][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 1404B, age=1697584414, vt=2/96, sts=54996/241747186/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:50:30.859][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1882974497, vt=2/96, sts=63245/251895607/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:53:11.606][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=2043724027, vt=2/96, sts=31461/266320822/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:53:43.798][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=2075908228, vt=2/96, sts=38542/269204400/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:54:15.930][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=2108046357, vt=2/96, sts=44727/272034011/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:57:20.262][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-2002598184, vt=2/96, sts=7376/288648000/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:00:38.118][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1804733369, vt=2/96, sts=36720/306338417/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:01:01.794][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1781054128, vt=2/96, sts=39908/308484000/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:01:33.962][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1748886750, vt=2/96, sts=44751/311436000/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:06:55.441][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 100B, age=-1427409138, vt=2/96, sts=22091/340286400/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:11:59.823][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1123034498, vt=2/96, sts=3451/367718402/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:17:32.309][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-790552262, vt=2/96, sts=7427/366195596/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:21:17.320][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 472B, age=-565531683, vt=2/96, sts=41594/422305509/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:23:58.079][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-404787150, vt=2/96, sts=51131/432489600/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:31:30.202][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=47351972, vt=2/96, sts=58146/473007600/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:32:01.097][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=78248450, vt=2/96, sts=63425/475848000/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:32:31.121][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=108259641, vt=2/96, sts=3613/478587600/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:33:01.163][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=138303170, vt=2/96, sts=26202/448469986/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:36:01.374][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=318525107, vt=2/96, sts=31321/466149621/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:37:27.373][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=404514198, vt=2/96, sts=57070/505317601/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:41:18.668][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=635820868, vt=2/96, sts=32279/526093186/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:42:48.700][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=725845783, vt=2/96, sts=42744/503006386/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:49:56.061][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 472B, age=1153202183, vt=2/96, sts=18788/578743192/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:51:43.139][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=1260279442, vt=2/96, sts=61008/582119986/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:52:13.132][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 1404B, age=1290281261, vt=2/96, sts=22677/589769986/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:05:46.726][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=2103870404, vt=2/96, sts=9167/625489212/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:07:35.345][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-2082480232, vt=2/96, sts=44481/667825456/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:09:30.809][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1967018164, vt=2/96, sts=59701/678232786/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:09:59.113][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1938703851, vt=2/96, sts=62963/680767186/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 23:16:27.069][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1550751357, vt=2/96, sts=20219/684647991/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:21:33.169][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1244645606, vt=2/96, sts=25578/710269236/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:22:03.163][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1214652700, vt=2/96, sts=26566/745981188/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:23:34.128][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 472B, age=-1123688586, vt=2/96, sts=58252/760035597/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:28:54.646][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-803171973, vt=2/96, sts=14403/782967587/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:30:27.374][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-710441776, vt=2/96, sts=27495/791427588/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:43:10.173][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=52351455, vt=2/96, sts=65249/860000386/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:47:10.248][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=292431798, vt=2/96, sts=32837/881600387/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:54:48.465][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=750650068, vt=2/96, sts=63473/890492404/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:55:20.609][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 472B, age=782782396, vt=2/96, sts=28565/932140803/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:57:27.064][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 472B, age=909243020, vt=2/96, sts=30115/942487189/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:02:50.380][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1232562570, vt=2/96, sts=3356/933602446/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:04:20.406][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1322585816, vt=2/96, sts=1618/974311193/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:13:34.341][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=1876525004, vt=2/96, sts=51500/1024156792/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:17:05.930][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=2088103979, vt=2/96, sts=6990/1043182790/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:17:35.937][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=2118119999, vt=2/96, sts=10094/1045911586/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:19:02.271][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-2090516569, vt=2/96, sts=18295/1053687586/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:25:13.661][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1719131417, vt=2/96, sts=17727/1054911623/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:25:43.664][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1689121493, vt=2/96, sts=57900/1089755991/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:26:13.711][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1659072512, vt=2/96, sts=60631/1092466786/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:30:18.947][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-1413846032, vt=2/96, sts=17862/1114549194/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:33:19.323][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-1233459230, vt=2/96, sts=33583/1130767186/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:52:59.442][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 1404B, age=-53351833, vt=2/96, sts=65/1242935986/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:53:28.464][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=-24319828, vt=2/96, sts=62961/1239602387/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:54:31.553][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=38766028, vt=2/96, sts=36307/1213203595/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:57:24.032][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=211248616, vt=2/96, sts=10353/1260827986/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 00:59:28.205][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=335421594, vt=2/96, sts=38961/1240254022/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-03 01:04:26.236][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14604) ps rtp packet 472B, age=633442066, vt=2/96, sts=5879/1304024387/0x278a003, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:38:40.988][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 472B, age=1548595641, vt=2/96, sts=4324/9863733/0x26d3c08, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 15:53:11.436][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=-1875927007, vt=2/96, sts=37383/34718400/0x283640a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:53:54.030][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-1833334013, vt=2/96, sts=41591/38516424/0x283640a, muxer (nil) lost_rate:00% req_id:
