Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-28 01:13:29.634][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=-1701223675, vt=2/96, sts=10805/1597852800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:22:35.700][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 16B, age=-1155152623, vt=2/96, sts=422/1647000000/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:23:34.560][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-1096306324, vt=2/96, sts=13449/1652295600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:30:06.183][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 321B, age=-704669002, vt=2/96, sts=34888/1687539601/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:33:01.487][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-529372856, vt=2/96, sts=8179/1703314800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:34:58.078][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-412778141, vt=2/96, sts=34060/1713808800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:35:56.764][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-354094308, vt=2/96, sts=47084/1719093600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:48:39.118][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=408260660, vt=2/96, sts=19417/1787698800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:00:01.033][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1090174402, vt=2/96, sts=40003/1849071600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:04:33.069][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1362215704, vt=2/96, sts=34992/1873551600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:18:55.340][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-2070485266, vt=2/96, sts=30151/1951160400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:20:33.122][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-1972702582, vt=2/96, sts=51798/1959951601/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:26:23.146][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-1622676583, vt=2/96, sts=63503/1991458800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:31:15.665][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-1330158506, vt=2/96, sts=63093/2017782001/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:50:49.121][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-156702166, vt=2/96, sts=61199/2123388271/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:52:47.602][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-38217499, vt=2/96, sts=21999/2134054800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:05:07.590][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=701770448, vt=2/96, sts=54987/2200654800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:05:27.299][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=721478849, vt=2/96, sts=59430/2202426000/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:12:16.657][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=1130836950, vt=2/96, sts=18357/2239264801/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:20:25.296][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=1619459310, vt=2/96, sts=61345/2283242400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:21:23.741][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=1677919483, vt=2/96, sts=8723/2288502000/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:22:23.081][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=1737258083, vt=2/96, sts=21881/2293844400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:28:55.120][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=2129297620, vt=2/96, sts=43414/2329124400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:38:41.419][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1579377977, vt=2/96, sts=41199/2381886001/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:50:23.667][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=-877119326, vt=2/96, sts=744/2445087601/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:03:05.832][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-114956154, vt=2/96, sts=38164/2513682001/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:16:31.879][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 321B, age=691082423, vt=2/96, sts=20416/2586222002/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:17:30.586][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 321B, age=749787240, vt=2/96, sts=33479/2591507071/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:27:02.578][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=1321778809, vt=2/96, sts=29572/2642990400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:38:53.462][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=2032675053, vt=2/96, sts=56261/2706962401/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:48:06.343][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-1709429581, vt=2/96, sts=47658/2756721870/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:59:52.742][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1003012052, vt=2/96, sts=8450/2820294001/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:09:26.416][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-429337948, vt=2/96, sts=3939/2871921600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:14:29.759][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-126002208, vt=2/96, sts=6014/2899224000/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:45:37.407][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=1741651949, vt=2/96, sts=28401/3067304401/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:55:08.094][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-1982628692, vt=2/96, sts=23836/3118669200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:55:48.356][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1942380727, vt=2/96, sts=32694/3122240417/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:04:57.033][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-1393696622, vt=2/96, sts=19719/3171668400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:12:51.863][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 321B, age=-918864115, vt=2/96, sts=56952/3214396803/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:14:13.117][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-837606567, vt=2/96, sts=8883/3221719200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:18:40.951][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-569780434, vt=2/96, sts=509/3245824800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:19:01.479][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-549244882, vt=2/96, sts=5124/3247664400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:28:12.165][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=1441084, vt=2/96, sts=56404/3297171600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:31:37.625][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=206901140, vt=2/96, sts=35126/3315718800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:46:59.587][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 321B, age=1128860500, vt=2/96, sts=40937/3398691871/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:51:45.668][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=1414944243, vt=2/96, sts=36441/3424438801/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:55:54.722][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=1664000554, vt=2/96, sts=25893/3446852400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:02:30.589][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=2059864736, vt=2/96, sts=47602/3482481600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:02:51.536][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=2080814706, vt=2/96, sts=52209/3484364400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:03:12.372][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=2101650158, vt=2/96, sts=56848/3486243600/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:03:54.523][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=2143798211, vt=2/96, sts=597/3490030803/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:09:06.712][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1838976785, vt=2/96, sts=4220/3518128802/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:09:48.111][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 321B, age=-1797595335, vt=2/96, sts=13405/3521854801/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:28:51.553][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=-654137229, vt=2/96, sts=65387/3624760800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:39:36.953][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=-8742913, vt=2/96, sts=8686/3682846801/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:41:01.651][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=75961733, vt=2/96, sts=27551/3690464400/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:47:21.116][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=455415420, vt=2/96, sts=46114/3724621200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:48:02.769][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=497079717, vt=2/96, sts=55273/3728368801/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:58:25.053][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1119352536, vt=2/96, sts=58715/3784366803/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:10:05.959][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=1820268208, vt=2/96, sts=15330/3847453200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:12:04.131][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=1938442149, vt=2/96, sts=41586/3858055201/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:13:02.269][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=1996580914, vt=2/96, sts=54554/3863314803/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:18:20.209][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=-1980448475, vt=2/96, sts=59756/3891934800/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:27:06.082][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=-1454575234, vt=2/96, sts=45319/3939256803/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:40:08.627][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-672029122, vt=2/96, sts=22479/4009687201/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:43:32.312][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-468343780, vt=2/96, sts=2279/4028015073/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:53:13.827][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=113168567, vt=2/96, sts=64071/4080355200/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:59:19.712][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=479047238, vt=2/96, sts=11364/4113277201/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:12:13.913][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=1253254777, vt=2/96, sts=48047/4182958786/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:18:06.513][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=1605850913, vt=2/96, sts=60800/4214692786/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:19:46.664][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1706004229, vt=2/96, sts=17557/4223703587/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:20:44.276][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=1763606972, vt=2/96, sts=30390/4228891186/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:22:01.528][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=1840852906, vt=2/96, sts=47350/4235842786/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:22:58.974][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=1898318111, vt=2/96, sts=59942/4241008787/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:23:18.542][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=1917885334, vt=2/96, sts=64318/4242772787/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:29:51.791][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 321B, age=-1983832188, vt=2/96, sts=19977/4278157190/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:33:27.055][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-1768569304, vt=2/96, sts=328/2572290/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:35:06.187][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1669437029, vt=2/96, sts=21958/11489491/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:43:19.098][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=-1176525307, vt=2/96, sts=64640/55852290/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:54:03.174][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 321B, age=-532450985, vt=2/96, sts=22428/113463091/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:54:22.749][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 321B, age=-512876394, vt=2/96, sts=23483/115227091/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:56:20.328][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=-395299258, vt=2/96, sts=30110/125807490/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:01:53.514][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 321B, age=-62113752, vt=2/96, sts=44691/155777499/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:08:04.129][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=308506129, vt=2/96, sts=61717/189063092/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:42:00.973][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-1949617886, vt=2/96, sts=11930/372465091/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:46:17.353][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 1404B, age=-1693237525, vt=2/96, sts=34555/84434760/0x2834d07, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:51:56.194][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-1354401408, vt=2/96, sts=35159/426004564/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:56:17.925][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=-1092676751, vt=2/96, sts=48382/449573760/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:58:57.892][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-932703124, vt=2/96, sts=60353/464275897/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:00:38.237][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 321B, age=-832367402, vt=2/96, sts=14250/162727201/0x2834d07, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:00:58.252][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=-812338649, vt=2/96, sts=5916/474931890/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:09:11.825][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=-318765869, vt=2/96, sts=44826/519337903/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:12:11.857][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-138740716, vt=2/96, sts=58048/535469495/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:17:25.601][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 321B, age=175007629, vt=2/96, sts=21779/253346402/0x2834d07, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:24:39.043][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 321B, age=608446520, vt=2/96, sts=52751/292287606/0x2834d07, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:26:37.288][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=726696798, vt=2/96, sts=53213/613319490/0x270640b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:45:18.595][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 321B, age=1848004564, vt=2/96, sts=7202/403869606/0x2834d07, muxer (nil) lost_rate:00% req_id:
[2023-10-28 11:55:30.477][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1835082310, vt=2/96, sts=43701/769311090/0x270640b, muxer (nil) lost_rate:00% req_id:
