Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-07 17:54:46.428][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14192) ps rtp packet 472B, age=-1016625839, vt=2/96, sts=16373/297738001/0x278a00b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:01:27.347][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14260) ps rtp packet 1404B, age=-2024491278, vt=2/96, sts=0/0/0x283e50c, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:02:14.222][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14260) ps rtp packet 833B, age=-1977628261, vt=2/96, sts=721/4211550/0x283e50c, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:07:12.354][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14260) ps rtp packet 990B, age=-1679495312, vt=2/96, sts=4601/30972150/0x283e50c, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:07:38.558][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14260) ps rtp packet 1136B, age=-1653276989, vt=2/96, sts=4931/33393150/0x283e50c, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:08:03.234][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14260) ps rtp packet 1137B, age=-1628611094, vt=2/96, sts=5251/35612370/0x283e50c, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:08:52.534][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14260) ps rtp packet 761B, age=-1579303091, vt=2/96, sts=5940/40043700/0x283e50c, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:02:15.361][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=233576838, vt=2/96, sts=50107/33408000/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:09:47.547][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=685779587, vt=2/96, sts=48058/74106000/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:13:28.180][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=906413440, vt=2/96, sts=13494/93956400/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:18:52.323][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1230553101, vt=2/96, sts=59414/123116408/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:20:33.879][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1332111546, vt=2/96, sts=8205/132274800/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:24:19.702][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1557921653, vt=2/96, sts=40289/152546409/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:25:58.437][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1656651795, vt=2/96, sts=53911/161456404/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:26:23.074][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1681306277, vt=2/96, sts=57359/163659600/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:32:35.121][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=2053336645, vt=2/96, sts=42969/197186400/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:50:38.663][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-1158078042, vt=2/96, sts=1010/294696001/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:54:47.895][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-908855173, vt=2/96, sts=35613/317055607/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:55:37.174][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-859565875, vt=2/96, sts=42175/321548400/0x283a10b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:04:51.717][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-749669982, vt=2/96, sts=0/0/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:08:15.703][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-545681633, vt=2/96, sts=14101/18356400/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:27:28.369][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=606986584, vt=2/96, sts=35754/122119204/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:45:36.843][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1695469070, vt=2/96, sts=61459/220478400/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:45:59.126][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1717751031, vt=2/96, sts=63358/222426000/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:47:30.907][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1809532729, vt=2/96, sts=5994/230601600/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:52:49.451][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=2128076660, vt=2/96, sts=35188/259434000/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:55:49.494][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1986850023, vt=2/96, sts=52588/275371201/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:01:51.225][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1625123866, vt=2/96, sts=19312/307771209/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:05:38.013][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1398338475, vt=2/96, sts=37003/328147202/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:06:23.709][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1352639151, vt=2/96, sts=40833/332258406/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:22:37.183][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-379158803, vt=2/96, sts=5008/420134400/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:28:43.602][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-12742003, vt=2/96, sts=39812/453247200/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:29:28.638][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=32287146, vt=2/96, sts=44002/457254004/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:32:49.674][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=233324270, vt=2/96, sts=63759/475333200/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:39:37.253][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=640904713, vt=2/96, sts=33604/511722000/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:54:42.697][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=1546352889, vt=2/96, sts=51351/593175601/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:14:07.276][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1584042906, vt=2/96, sts=62783/697982407/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:15:59.783][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1471530658, vt=2/96, sts=3964/708091204/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:18:37.279][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-1314041144, vt=2/96, sts=13993/722275200/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:23:06.750][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1044567143, vt=2/96, sts=31453/746550001/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:28:18.161][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-733166273, vt=2/96, sts=51738/774637201/0x283c40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:28:51.172][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=-1269953831, vt=2/96, sts=0/0/0x283e505, muxer (nil) lost_rate:00% req_id:
[2023-10-30 08:56:26.668][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 321B, age=1330844100, vt=2/96, sts=10267/23014802/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:38:27.835][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=752670725, vt=2/96, sts=0/0/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:46:15.617][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=1220451681, vt=2/96, sts=32389/42170400/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:57:38.507][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=1903336742, vt=2/96, sts=13215/103532400/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:07:35.370][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=-1794765704, vt=2/96, sts=55335/157273200/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:11:37.477][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=-1552666854, vt=2/96, sts=8071/179110800/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:13:06.945][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=-1463191355, vt=2/96, sts=15333/187167600/0x283e20c, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 09:15:46.960][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 472B, age=-1303172315, vt=2/96, sts=27874/201538801/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:20:30.448][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=-1019695389, vt=2/96, sts=49484/227019600/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:47:10.244][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=580110970, vt=2/96, sts=36210/370998000/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:50:16.700][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 472B, age=766564437, vt=2/96, sts=47283/387777601/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:50:38.600][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=788457560, vt=2/96, sts=48341/389761200/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:58:50.999][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=1280861808, vt=2/96, sts=8077/434055600/0x283e20c, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 10:11:21.429][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 472B, age=2031292461, vt=2/96, sts=44114/501588001/0x283e20c, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:43:39.312][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-200625780, vt=2/96, sts=12261/10512000/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:46:50.477][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 1404B, age=-9471525, vt=2/96, sts=25486/27622800/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:49:44.581][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14032) ps rtp packet 321B, age=164628415, vt=2/96, sts=38212/43329601/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:09:18.120][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14312) ps rtp packet 1404B, age=73403253, vt=2/96, sts=0/0/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:11:25.106][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14312) ps rtp packet 321B, age=200397023, vt=2/96, sts=13074/11401561/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:12:45.440][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14312) ps rtp packet 321B, age=280719907, vt=2/96, sts=21021/18583201/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:13:40.795][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14312) ps rtp packet 321B, age=336083359, vt=2/96, sts=26778/23605201/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:15:51.363][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14312) ps rtp packet 1404B, age=466644982, vt=2/96, sts=40592/35359200/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:18:21.399][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14312) ps rtp packet 1404B, age=616688797, vt=2/96, sts=55223/48870000/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:06:39.177][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 809B, age=-2045267735, vt=2/96, sts=8611/21482100/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:10:10.660][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 321B, age=-1833786642, vt=2/96, sts=17035/40908241/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:34:01.077][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 321B, age=-403368125, vt=2/96, sts=7554/169174532/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:39:40.258][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 527B, age=-64199961, vt=2/96, sts=20260/199763010/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:43:11.772][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 321B, age=147319746, vt=2/96, sts=27283/218717464/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:44:11.860][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 321B, age=207408899, vt=2/96, sts=29196/224115044/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:57:04.178][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14516) ps rtp packet 1404B, age=979728719, vt=2/96, sts=56469/293861790/0x2834b0d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:26:50.193][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 472B, age=-333598027, vt=2/96, sts=5368/6843631/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:27:12.340][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 472B, age=-311463625, vt=2/96, sts=6872/8863201/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:33:37.024][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=73221480, vt=2/96, sts=34082/43516800/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:02:14.127][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14168) ps rtp packet 1404B, age=1095367555, vt=2/96, sts=0/0/0x283e606, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:07:19.990][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14168) ps rtp packet 1404B, age=1401229739, vt=2/96, sts=8223/27517230/0x283e606, muxer (nil) lost_rate:00% req_id:
[2023-11-02 14:47:43.827][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14184) ps rtp packet 1404B, age=-1859841244, vt=2/96, sts=0/0/0x283e209, muxer (nil) lost_rate:00% req_id:
[2023-11-02 14:50:35.493][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14184) ps rtp packet 1404B, age=-1688172978, vt=2/96, sts=10975/15343200/0x283e209, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:50:24.780][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=1206152917, vt=2/96, sts=15773/33062222/0x2834b0a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:53:00.195][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 867B, age=1361567784, vt=2/96, sts=19338/47213190/0x2834b0a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:56:02.801][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1544155958, vt=2/96, sts=21937/63474300/0x2834b0a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:56:54.444][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14092) ps rtp packet 321B, age=1595807325, vt=2/96, sts=59693/68925620/0x283c70a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:31:17.830][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 949B, age=-635781811, vt=2/96, sts=249/1840950/0x283e50d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:39:42.076][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-131535311, vt=2/96, sts=0/0/0x2834b04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:43:01.858][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=68263165, vt=2/96, sts=6530/18122580/0x2834b04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:47:17.492][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=323890105, vt=2/96, sts=16182/41199844/0x2834b04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:56:22.129][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=868532968, vt=2/96, sts=39514/90209881/0x2834b04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:04:18.956][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1345360903, vt=2/96, sts=4657/109807200/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:11:49.728][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1796129207, vt=2/96, sts=22950/150411600/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:14:44.915][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1971321384, vt=2/96, sts=27096/166161600/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:15:12.170][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1998571346, vt=2/96, sts=27755/168530415/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:17:56.168][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-2132405692, vt=2/96, sts=31324/183380401/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:25:31.244][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=1922669058, vt=2/96, sts=12466/123937220/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:27:00.812][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=2012236666, vt=2/96, sts=17324/132055200/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:39:11.078][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=-1552465529, vt=2/96, sts=59760/197780401/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:45:21.933][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=-1181603905, vt=2/96, sts=16580/231217290/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:48:25.404][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=-998136944, vt=2/96, sts=28066/247669200/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 19:49:11.193][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=-952343559, vt=2/96, sts=30945/251816402/0x26d7e05, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:04:26.231][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-1871872997, vt=2/96, sts=44340/38232008/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:54:20.055][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1121942520, vt=2/96, sts=30115/307490138/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:03:34.538][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1676433755, vt=2/96, sts=44380/357242147/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:34:18.797][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-774279442, vt=2/96, sts=53772/523576554/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:43:58.560][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-194528172, vt=2/96, sts=7778/575726130/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:45:44.996][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-88091265, vt=2/96, sts=37690/585305730/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:12:43.395][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1530317615, vt=2/96, sts=32198/730842930/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:16:12.615][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1739532842, vt=2/96, sts=38230/749238976/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:26:23.825][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-1944216250, vt=2/96, sts=62507/804678936/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:36:20.239][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-2042784077, vt=2/96, sts=5005/6339600/0x283e202, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:28:24.669][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=386694119, vt=2/96, sts=46240/98848801/0x26d7e01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:32:58.126][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=660146845, vt=2/96, sts=60203/123472801/0x26d7e01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:36:06.892][Trace][43999][j8274305] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=848917856, vt=2/96, sts=2192/140425200/0x26d7e01, muxer (nil) lost_rate:00% req_id:
