Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-03 19:09:59.670][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=1327765331, vt=2/96, sts=10068/52416002/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:19:36.657][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=1904747768, vt=2/96, sts=21651/104302818/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:37:12.198][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1334676642, vt=2/96, sts=16496/199328406/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:37:50.823][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1296067789, vt=2/96, sts=20489/202795561/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 19:41:42.429][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1064453115, vt=2/96, sts=46658/223624801/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:54:01.756][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-325127811, vt=2/96, sts=58579/290210400/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:03:44.834][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=257959408, vt=2/96, sts=38989/342644401/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:08:51.841][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=564968453, vt=2/96, sts=65173/370303200/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:11:49.700][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=742815987, vt=2/96, sts=16340/386291160/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:15:22.967][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=956089554, vt=2/96, sts=37449/405504000/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:17:47.275][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1100402826, vt=2/96, sts=52434/418464000/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:19:52.257][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1225379799, vt=2/96, sts=64163/429739560/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:21:12.819][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1305947290, vt=2/96, sts=6529/436950000/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:24:49.645][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1522772521, vt=2/96, sts=29455/456508800/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:25:13.450][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=1546567928, vt=2/96, sts=32658/458622006/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:26:32.998][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1626124959, vt=2/96, sts=40217/465771600/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:31:42.256][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14296) ps rtp packet 1404B, age=1935381779, vt=2/96, sts=3979/17508960/0x26d240f, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:34:02.741][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=2075866555, vt=2/96, sts=18207/506282401/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:34:59.132][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=2132248040, vt=2/96, sts=24245/511365600/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:36:44.908][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-2056943293, vt=2/96, sts=35716/520894800/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:39:49.540][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1872299043, vt=2/96, sts=53933/537494401/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:41:10.660][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1791179785, vt=2/96, sts=61434/544734008/0x283880c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:41:34.891][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1766957055, vt=2/96, sts=63589/546937201/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:44:08.451][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 955B, age=-1613390590, vt=2/96, sts=12214/560793600/0x283880c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:44:32.689][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-1589155317, vt=2/96, sts=1032/1228590/0x26d7a09, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:26:47.910][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=112796564, vt=2/96, sts=16503/58291210/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:30:03.854][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=308744733, vt=2/96, sts=64431/75988800/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:35:45.804][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=650681562, vt=2/96, sts=24915/106765200/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:40:25.077][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=929955513, vt=2/96, sts=33949/131914800/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:40:53.405][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=958294662, vt=2/96, sts=41577/134463600/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:46:47.483][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=1312364043, vt=2/96, sts=63977/166125601/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:47:38.265][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=1363152368, vt=2/96, sts=6348/170676292/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:51:07.876][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=1572768028, vt=2/96, sts=25248/189518415/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:52:12.210][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1637096537, vt=2/96, sts=30382/195303600/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:54:39.722][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1784616383, vt=2/96, sts=38809/208591200/0x2838808, muxer (nil) lost_rate:00% req_id:
[2023-11-06 13:02:58.194][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=-2011879120, vt=2/96, sts=18038/13388420/0x283a50f, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:21:07.238][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=1982198024, vt=2/96, sts=23/0/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:26:21.484][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1601463292, vt=2/96, sts=0/0/0x283a504, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:40:25.385][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=1750408443, vt=2/96, sts=10864/12567601/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:44:11.608][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=1976627423, vt=2/96, sts=28847/33123600/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:47:21.056][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=-2128891292, vt=2/96, sts=42979/49903201/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:54:33.500][Trace][10770][7357o0r9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 472B, age=-1696441741, vt=2/96, sts=17212/34020009/0x278a001, muxer (nil) lost_rate:00% req_id:
[2023-10-27 21:04:44.029][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14196) ps rtp packet 1404B, age=410532435, vt=2/96, sts=0/0/0x283e604, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:00:30.392][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-162584995, vt=2/96, sts=21130/8722801/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:10:12.551][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=419580353, vt=2/96, sts=52816/60926406/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:11:50.739][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=517768782, vt=2/96, sts=63734/69829200/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:12:39.842][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=566877354, vt=2/96, sts=3593/74214000/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:18:19.425][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=906463698, vt=2/96, sts=41071/104803200/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:21:59.726][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1126750645, vt=2/96, sts=64685/124614000/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:40:04.580][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-2083367492, vt=2/96, sts=52195/222242400/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:44:31.482][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1816449570, vt=2/96, sts=20584/246265200/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:47:47.878][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1620055290, vt=2/96, sts=41973/263916000/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:55:40.386][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1147545014, vt=2/96, sts=29907/306446413/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:57:39.361][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1028575469, vt=2/96, sts=41454/317160013/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:58:03.129][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1004814021, vt=2/96, sts=42948/319305600/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:58:50.557][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-957381244, vt=2/96, sts=45975/323524814/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 17:11:01.436][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-226502487, vt=2/96, sts=9167/389289601/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-28 17:13:28.811][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-79125683, vt=2/96, sts=14519/402627600/0x283c701, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:58:34.310][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=96838374, vt=2/96, sts=55309/21337201/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:00:12.090][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=194600998, vt=2/96, sts=13537/30175200/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:01:53.510][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=296036572, vt=2/96, sts=39795/39236415/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:02:28.530][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=331055763, vt=2/96, sts=49094/42433211/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:03:03.546][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=366070523, vt=2/96, sts=58598/45579617/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:03:40.618][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=403144724, vt=2/96, sts=3052/48956401/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:07:33.597][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=636113778, vt=2/96, sts=2164/69937201/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:09:53.625][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=776146804, vt=2/96, sts=41779/82497617/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:11:03.629][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=846155792, vt=2/96, sts=62399/88848000/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:11:38.624][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=881147681, vt=2/96, sts=6403/91936800/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:18:28.656][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=1291184715, vt=2/96, sts=58156/128822400/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:21:23.683][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=1466207531, vt=2/96, sts=42082/144579613/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:27:27.938][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=1830465783, vt=2/96, sts=14956/177418801/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:30:57.954][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=2040478320, vt=2/96, sts=9606/196333200/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:37:23.001][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=-1869439513, vt=2/96, sts=58169/230925618/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:42:18.976][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=-1573471170, vt=2/96, sts=12446/257572813/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:45:46.857][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=-1365581102, vt=2/96, sts=6710/276296412/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:47:23.339][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-1269117780, vt=2/96, sts=35657/284947560/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:49:40.615][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=-1131826629, vt=2/96, sts=12605/297237609/0x283c706, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:34:29.105][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=861697826, vt=2/96, sts=1839/4957289/0x26cc60a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:41:19.248][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1271834639, vt=2/96, sts=17558/41796000/0x26cc60a, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:48:09.277][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1681861311, vt=2/96, sts=34922/78703221/0x26cc60a, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:19:23.357][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 472B, age=1846539728, vt=2/96, sts=1382/1972801/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:23:38.076][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=2101257356, vt=2/96, sts=16121/24940800/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:24:29.109][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-2142678189, vt=2/96, sts=19090/29523600/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:27:02.132][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 472B, age=-1989652062, vt=2/96, sts=28207/43318803/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:28:44.140][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 198B, age=-1887646610, vt=2/96, sts=33978/52466400/0x283e205, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:49:46.510][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=533936, vt=2/96, sts=5100/15411241/0x2834b0e, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:03:07.482][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=926664759, vt=2/96, sts=0/0/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:03:56.337][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=975523959, vt=2/96, sts=9278/4226760/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:04:47.353][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=1026546015, vt=2/96, sts=12119/8798401/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:10:57.401][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=1396585836, vt=2/96, sts=27112/42109201/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:11:57.396][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=1456590374, vt=2/96, sts=29122/47455211/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:12:27.421][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=1486608058, vt=2/96, sts=29910/50079618/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:15:17.552][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=1656737883, vt=2/96, sts=35370/65534400/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:20:22.767][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=1961951539, vt=2/96, sts=44409/92959202/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:24:43.907][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=-2071875895, vt=2/96, sts=51105/116503200/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:31:57.122][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=-1638663311, vt=2/96, sts=64203/155466000/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:37:00.145][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=-1335643934, vt=2/96, sts=15167/182743200/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:44:04.916][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=-910855451, vt=2/96, sts=39034/220942801/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:52:32.982][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=-402798416, vt=2/96, sts=59938/266540427/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:52:57.099][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=-378679438, vt=2/96, sts=60807/268855200/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:54:51.313][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 321B, age=-264459019, vt=2/96, sts=64691/279082807/0x2e4a009, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:09:18.120][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=-92620850, vt=2/96, sts=0/0/0x283c707, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:11:42.697][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14408) ps rtp packet 1404B, age=51958751, vt=2/96, sts=5744/5036400/0x283c707, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:14:09.305][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=198566056, vt=2/96, sts=29722/26175600/0x283c707, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:15:39.328][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=288574745, vt=2/96, sts=39094/34246800/0x283c707, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:18:39.164][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 321B, age=468418213, vt=2/96, sts=57007/50418007/0x283c707, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:11:46.328][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1404B, age=-1904148620, vt=2/96, sts=23049/45460800/0x26cc607, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:12:55.439][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1187B, age=-1835037272, vt=2/96, sts=25935/51624000/0x26cc607, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:29:14.869][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 432B, age=-855609909, vt=2/96, sts=6081/139820400/0x26cc607, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:56:52.475][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=1427816538, vt=2/96, sts=10551/25732800/0x283e20d, muxer (nil) lost_rate:00% req_id:
