Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-03 12:15:23.717][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 51B, age=2034360310, vt=2/96, sts=48645/52948800/0x283640b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:16:22.865][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=2093503921, vt=2/96, sts=53791/58269600/0x283640b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:20:18.456][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-1965867558, vt=2/96, sts=10451/79477201/0x283640b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:25:42.616][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-1641710260, vt=2/96, sts=40877/108558000/0x283640b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:29:29.367][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-1414955923, vt=2/96, sts=62747/129052800/0x283640b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:36:50.571][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=-1668731023, vt=2/96, sts=8566/10105200/0x27f2d0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:41:50.184][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1535917873, vt=2/96, sts=52227/76154401/0x283c306, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:45:22.724][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1748465695, vt=2/96, sts=5461/95284800/0x283c306, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:48:04.383][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1910117910, vt=2/96, sts=19677/109843200/0x283c306, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:48:59.491][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1965217700, vt=2/96, sts=25019/114782400/0x283c306, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:07:01.872][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-1247353960, vt=2/96, sts=59/7200/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:31:21.209][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=211982527, vt=2/96, sts=22745/131313600/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:31:56.893][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=247658956, vt=2/96, sts=26544/134470800/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:38:07.960][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=618733004, vt=2/96, sts=59738/167511600/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:42:42.599][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=893370272, vt=2/96, sts=12720/192243600/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:52:28.406][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=1479180984, vt=2/96, sts=20667/18010800/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:04:58.739][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 1404B, age=-2065455408, vt=2/96, sts=53417/50659200/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:20:15.113][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1149088661, vt=2/96, sts=30265/159462000/0x27f2d0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:25:47.773][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 321B, age=-816421356, vt=2/96, sts=29275/197938801/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:42:41.438][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=197241853, vt=2/96, sts=20961/280558806/0x27f2d0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:48:20.472][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=536268233, vt=2/96, sts=33820/311108403/0x27f2d0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:54:59.363][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=935153492, vt=2/96, sts=43880/346935606/0x27f2d0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:04:54.533][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1530329264, vt=2/96, sts=0/0/0x26d2406, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:05:56.246][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=1592053268, vt=2/96, sts=1364/5274270/0x26d2406, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:15:03.093][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 1404B, age=2138900617, vt=2/96, sts=15180/14720400/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:16:29.880][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 321B, age=-2069280349, vt=2/96, sts=22353/22492808/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:21:19.212][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 1404B, age=-1779952699, vt=2/96, sts=44502/48549600/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:28:28.983][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 1404B, age=-1350185765, vt=2/96, sts=6805/87249600/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:28:49.558][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 321B, age=-1329604572, vt=2/96, sts=8335/89085602/0x2838809, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 18:31:34.527][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 321B, age=-1164637465, vt=2/96, sts=21169/103888801/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:34:39.906][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 321B, age=-979258949, vt=2/96, sts=30561/120592801/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:38:06.799][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14340) ps rtp packet 1404B, age=-772360328, vt=2/96, sts=38849/139251960/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:46:16.711][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-282451508, vt=2/96, sts=2774/7524000/0x26d3c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:11:59.634][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=1260458896, vt=2/96, sts=4846/12241890/0x26d7a03, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 19:13:01.876][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14196) ps rtp packet 1404B, age=1322703659, vt=2/96, sts=7204/18078210/0x26d7a03, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:54:51.170][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-462959289, vt=2/96, sts=20948/57149100/0x26d7a03, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:29:46.861][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=1632724765, vt=2/96, sts=1947/11488950/0x26d2402, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:32:13.550][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=1779423020, vt=2/96, sts=5988/25233120/0x26d2402, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:54:48.074][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1161027145, vt=2/96, sts=20706/56143980/0x26d7a08, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:55:49.678][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1099423420, vt=2/96, sts=22617/61688520/0x26d7a08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:20:59.644][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-422722820, vt=2/96, sts=2790/27021601/0x2838803, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:50:59.777][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1377416287, vt=2/96, sts=24731/188809200/0x2838803, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:55:40.988][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1658610970, vt=2/96, sts=42677/214048800/0x2838803, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:25:16.730][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=2044425160, vt=2/96, sts=0/0/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:30:13.642][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1953634708, vt=2/96, sts=11312/26344800/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:30:27.050][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14316) ps rtp packet 1404B, age=1659787084, vt=2/96, sts=42641/48067200/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:53:41.158][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-1936052157, vt=2/96, sts=16287/28483200/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:54:41.757][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 472B, age=-1875448996, vt=2/96, sts=17285/34189249/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:03:28.605][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=416820644, vt=2/96, sts=11671/14000400/0x283640f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:22:43.726][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=876986563, vt=2/96, sts=10518/6534001/0x283c80f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:26:16.971][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1090224832, vt=2/96, sts=38582/25671600/0x283c80f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:28:49.283][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1242530049, vt=2/96, sts=54380/39448800/0x283c80f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:35:41.200][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=-1820385229, vt=2/96, sts=28302/26334007/0x283640c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:38:07.053][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=-1674538098, vt=2/96, sts=43229/39416401/0x283640c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:39:53.837][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=-1567740537, vt=2/96, sts=54173/49096801/0x283640c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:44:05.161][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=-1316416684, vt=2/96, sts=16435/71650801/0x283640c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:50:15.075][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=-946502721, vt=2/96, sts=55843/104918400/0x283640c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:54:09.236][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=-712347193, vt=2/96, sts=14392/12308400/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:54:59.284][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=-662293176, vt=2/96, sts=19591/16866000/0x2836405, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:15:51.022][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=589442828, vt=2/96, sts=64821/88675200/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:28:56.416][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 472B, age=1374827308, vt=2/96, sts=35710/159537602/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:38:36.131][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=1954539061, vt=2/96, sts=57066/210045600/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:40:05.926][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 472B, age=2044349641, vt=2/96, sts=59142/218271601/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:55:41.889][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 472B, age=-1314669823, vt=2/96, sts=20758/303789601/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:58:43.783][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-1132761110, vt=2/96, sts=38186/320587470/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:59:33.304][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=-1083245036, vt=2/96, sts=40070/323931600/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:59:59.036][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 472B, age=-1057507473, vt=2/96, sts=40652/325630805/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:04:19.038][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 472B, age=-797518721, vt=2/96, sts=44346/349956274/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:15:13.330][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 472B, age=-143218928, vt=2/96, sts=51098/407383254/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:19:40.068][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 472B, age=123507628, vt=2/96, sts=53867/432180040/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:24:15.025][Trace][14886][502655yj] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 472B, age=398475235, vt=2/96, sts=55924/457621209/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:47:35.983][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=1086046696, vt=2/96, sts=0/0/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:54:25.262][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=1495317047, vt=2/96, sts=39009/36831616/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:02:45.603][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=1995666007, vt=2/96, sts=33507/45946800/0x283e208, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:04:47.213][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=2117274460, vt=2/96, sts=23075/92516400/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:11:36.020][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=-1768888800, vt=2/96, sts=53501/129430802/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:54:32.402][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-81796642, vt=2/96, sts=0/0/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:56:44.385][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=50186456, vt=2/96, sts=7843/11786132/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:57:06.389][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=72198224, vt=2/96, sts=8782/13812930/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:59:39.052][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=224854075, vt=2/96, sts=14916/27518130/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:00:43.832][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 153B, age=289640389, vt=2/96, sts=17450/33386130/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:03:13.344][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=439160204, vt=2/96, sts=22880/46828530/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:04:18.645][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=504455720, vt=2/96, sts=25336/52721730/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:12:36.423][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1002234170, vt=2/96, sts=42711/97498530/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:19:03.382][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1389193816, vt=2/96, sts=55130/132342930/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:25:11.873][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1757688482, vt=2/96, sts=3358/165470130/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:25:33.443][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1779254337, vt=2/96, sts=4330/167424930/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:27:43.976][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1909790036, vt=2/96, sts=10414/179153730/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:29:09.556][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1995368727, vt=2/96, sts=14772/186893730/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:35:20.139][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1929025695, vt=2/96, sts=33131/220247731/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:36:23.658][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1865499367, vt=2/96, sts=36584/225932130/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:44:43.595][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1365557637, vt=2/96, sts=64895/270932130/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:49:04.669][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1104482498, vt=2/96, sts=16383/294461730/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:50:55.455][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-993702166, vt=2/96, sts=23890/304440930/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:52:01.458][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-927693501, vt=2/96, sts=28190/310370130/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:52:45.477][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-883691502, vt=2/96, sts=30944/314312137/0x283df0b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:19:00.870][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1404B, age=1637010024, vt=2/96, sts=0/0/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:26:07.829][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1404B, age=2063969205, vt=2/96, sts=25088/38419200/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:01:38.521][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1790284865, vt=2/96, sts=29118/125143200/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:03:11.990][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=1883749947, vt=2/96, sts=35606/133545600/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:05:09.787][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 472B, age=2001536990, vt=2/96, sts=43853/144151201/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:11:27.794][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=-1915416846, vt=2/96, sts=7342/178153200/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:12:05.354][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1877850091, vt=2/96, sts=10047/181584000/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:21:39.442][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1303768132, vt=2/96, sts=54801/233319600/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:35:49.147][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-454064739, vt=2/96, sts=51552/309751200/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:39:12.159][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-251054368, vt=2/96, sts=194/327956400/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:40:44.802][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 472B, age=-158401336, vt=2/96, sts=7381/336344401/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:43:12.468][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-10746462, vt=2/96, sts=18710/349588800/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:48:58.568][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 472B, age=335363563, vt=2/96, sts=42900/380757602/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:01:20.669][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=632823640, vt=2/96, sts=19/0/0x283e603, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:11:41.329][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=-2096194955, vt=2/96, sts=23507/46897200/0x26cc60e, muxer (nil) lost_rate:00% req_id:
